"id","locale","name","text","image"
"100747","fr","Légèreté","Action à +1 en discrétion.[cel] (D) Mordre.[CEL] (D) Entrer en combat contre un serviteur incliné. Ce vampire qui agit reçoit 1 manœuvre optionnelle durant ce combat.","/img/cards/fr/100747.jpg"
"100760","fr","Réveil forcé","Seulement utilisable par un vampire incliné.Ce vampire se réveille (il n'a pas besoin d'être redressé pour jouer des cartes de réaction et tenter de bloquer jusqu'à la fin de l'action). S'il ne bloque pas cette action, il brûle 1 point de sang avant résolution de l'action.",""
"100761","fr","Marche forcée","Un vampire ne peut en jouer qu'un seul exemplaire par tour.[cel][for] Seulement utilisable après résolution d'une action réussie. Redressez ce vampire.[CEL][FOR] +1 en discrétion. Après résolution de l'action, si l'action a été réussie, ce vampire peut brûler 1 point de sang pour se redresser.","/img/cards/fr/100761.jpg"
"100765","fr","Présage de destruction","Seulement utilisable durant une action de morsure.[dom] +1 en morsure (limité).[DOM] +3 en morsure si le Mathusalem ciblé a 9 points de réserve ou moins (limité).","/img/cards/fr/100765.jpg"
"100770","fr","Forme de corruption","[ser] Mettez cette carte en jeu. Si votre proie reçoit à nouveau l'Avantage, vous pouvez ajouter 1 compteur à cette carte. Si le nombre de compteurs sur cette carte égale ou dépasse la quantité de points de sang sur un vampire contrôlé par votre proie durant votre phase de maître, vous pouvez brûler cette carte pour voler ce vampire. Un Mathusalem ne peut en avoir qu'un seul exemplaire.[SER] Comme ci-dessus et votre proie brûle 1 point de réserve après que vous brûlez cette carte.","/img/cards/fr/100770.jpg"
"100771","fr","Forme de brume","[pro] Frapper : esquiver.[PRO] Frapper : fin de combat. Si ce vampire agit et que l'action a été bloquée, il peut brûler 1 point de sang après la fin du combat pour continuer l'action avec +1 en discrétion comme si elle n'avait pas été bloquée, même si de la discrétion n'est pas encore nécessaire. Un vampire ne peut en jouer qu'un seul exemplaire au niveau supérieur par action.","/img/cards/fr/100771.jpg"
"102223","fr","Forme de la chauve-souris","[pro] [ACTIONMODIFIER] Seulement utilisable si un serviteur tente de bloquer. Le serviteur qui bloque reçoit -1 en interception. Si cette action est bloquée, ce vampire reçoit 1 manœuvre optionnelle et ne peut pas utiliser d'équipement durant le combat résultant.[PRO] [REACTION] +1 en interception. Si ce vampire bloque, il reçoit 1 manœuvre optionnelle et ne peut pas utiliser d'équipement durant le combat résultant.","/img/cards/fr/102223.jpg"
"102224","fr","Forme du cobra","[pro] [COMBAT] Frapper : voler 1 point de sang ou de vie (convertie en sang).[PRO] [ACTIONMODIFIER] Seulement utilisable lors de l'annonce de l'action. +1 en discrétion, même si de la discrétion n'est pas encore nécessaire.","/img/cards/fr/102224.jpg"
"102225","fr","Forme du loup","Seulement utilisable avant l'étape de manœuvre. Un vampire ne peut en jouer qu'un seul exemplaire par combat.[pro] Ce vampire reçoit +1 en force ce combat.[PRO] Comme ci-dessus et ce vampire gagne 1 poursuite optionnelle ce combat.","/img/cards/fr/102225.jpg"
"100779","fr","Exposition de la fondation","Lieu unique.Chaque Toréador antitribu non titré que vous contrôlez reçoit +1 voix. N'importe quel vampire peut brûler cette carte en action (D) qui coûte 1 point de sang.","/img/cards/fr/100779.jpg"
"100788","fr","Pulsion monstrueuse","Seulement utilisable après résolution de l'action.[for] Seulement utilisable si l'action a été réussie. Redressez ce vampire.[FOR] Seulement utilisable si l'action a été bloquée. Redressez ce vampire.","/img/cards/fr/100788.jpg"
"100794","fr","Assaut frontal","Mettez cette carte en jeu. Chaque serviteur disponible que vous contrôlez peut entrer en combat contre un serviteur contrôlé par votre proie en action (D). Vous gagnez 1 point de réserve après qu'un serviteur disponible contrôlé par votre proie est brûlé ou envoyé en torpeur. Durant votre phase d'influence, brûlez cette carte et brûlez 1 point de réserve pour chaque serviteur disponible contrôlé par votre proie.","/img/cards/fr/100794.jpg"
"100800","fr","Jeu de Malkav","Chaque autre Mathusalem choisit en secret un nombre entre 1 et 5 inclus ; vous choisissez un nombre entre 1 et 6 inclus. Chaque Mathusalem tend sa main avec le nombre choisi de compteurs dedans. Révélez les choix simultanément. Chaque Mathusalem gagne la quantité de points de réserve qu'il a choisie sauf si un autre Mathusalem a choisi exactement 1 de moins que lui, auquel cas il brûle cette quantité de points de réserve à la place.",""
"100824","fr","Sang de géant","Pas plus d'un seul exemplaire ne peut être joué par partie.Choisissez n'importe quel vampire. Le vampire choisi gagne assez de points de sang pour atteindre sa capacité maximale.","/img/cards/fr/100824.jpg"
"100834","fr","Coup superficiel","À ne pas remplacer jusqu'à votre phase de redressement.Prévenir 1 point de dégâts de la frappe du serviteur opposé.","/img/cards/fr/100834.jpg"
"100845","fr","Diriger les indécis","[dom] (D) Mordre à +2 en morsure.[DOM] Action à +1 en discrétion. Ajouter 3 points de sang à un vampire plus jeune dans votre région incontrôlée.","/img/cards/fr/100845.jpg"
"100855","fr","Gregory Winter","Goule unique avec 4 points de vie. 1 en force, 1 en morsure.Gregory peut voler 1 point de sang (converti en vie) d'un vampire contrôlé par un autre Mathusalem en action (D) à +1 en discrétion. Il peut brûler un vampire en torpeur pour gagner 2 points de vie en action (D). Durant votre phase de redressement, Gregory brûle 1 point de vie.","/img/cards/fr/100855.jpg"
"100863","fr","Chiens de garde","Seulement utilisable par un vampire incliné durant une action de morsure contre vous.[ani] Redresser ce vampire.[ANI] Comme ci-dessus, avec 1 manœuvre optionnelle durant le combat résultant si ce vampire bloque.","/img/cards/fr/100863.jpg"
"100866","fr","Ange gardien","Mettez cette carte sur un vampire disponible que vous contrôlez. Ce vampire reçoit +1 en interception durant les actions de morsure contre vous. Ce vampire peut prévenir 1 point de dégâts durant chaque combat. Brûlez cette carte si ce vampire est en torpeur.","/img/cards/fr/100866.jpg"
"100882","fr","Main de Conrad","Unique.Ce vampire reçoit le niveau supérieur de Puissance [POT]. Ce vampire peut déplacer un vampire de votre tas de cendres vers votre région incontrôlée en action.","/img/cards/fr/100882.jpg"
"102226","fr","Loi d'Haqim : Châtiment","Mettez cette carte en jeu. Durant une action de morsure, un Assamite que vous contrôlez peut défausser une carte de combat pour recevoir +1 en morsure.","/img/cards/fr/102226.jpg"
"100886","fr","Harceler","(D) Entrer en combat contre un vampire qui a 3 points de sang ou moins ou avec un serviteur incliné. Le serviteur qui agit reçoit 1 poursuite optionnelle, seulement utilisable pour continuer le combat, durant ce combat.","/img/cards/fr/100886.jpg"
"100897","fr","Refuge exposé","Mettez cette carte sur un vampire disponible. N'importe quel serviteur peut entrer en combat contre ce vampire en action (D) à +1 en discrétion. Ce vampire peut brûler cette carte en action (D) à +1 en discrétion.","/img/cards/fr/100897.jpg"
"100903","fr","Cœur de Nizchetus","Unique.Si son possesseur est disponible durant votre phase de redressement, vous pouvez piocher jusqu'à 3 cartes sans défausser et déplacer ensuite le même nombre de cartes de votre main vers le dessous de votre bibliothèque.","/img/cards/fr/100903.jpg"
"100904","fr","Cœur de la ville","Action à +1 en discrétion.[pre] Mettre cette carte sur ce vampire. Ce vampire reçoit +1 en morsure. Un vampire ne peut en avoir qu'un seul exemplaire.[PRE] Comme ci-dessus, mais ce vampire reçoit +2 en morsure.","/img/cards/fr/100904.jpg"
"100908","fr","Château de Heidelberg, Allemagne","Lieu unique.Vous pouvez l'incliner pour déplacer des points de sang, des équipements et/ou des compagnons entre deux vampires disponibles que vous contrôlez. Non utilisable durant une action.","/img/cards/fr/100908.jpg"
"100913","fr","Puissance héroïque","Action à +3 en discrétion.[pot] Mettre cette carte sur ce vampire. Ce vampire reçoit +1 en force. Ce vampire peut frapper : brûler un équipement. Brûlez cette carte si ce vampire est en torpeur. Un vampire ne peut en avoir qu'un seul exemplaire.[POT] Comme ci-dessus, avec +1 en force supplémentaire et ce vampire peut frapper à toute portée : 2 points de dégâts.","/img/cards/fr/100913.jpg"
"100918","fr","Force cachée","[for] Prévenir X+1 points de dégâts.[FOR] Comme ci-dessus, avec 1 poursuite optionnelle.","/img/cards/fr/100918.jpg"
"100932","fr","Homoncule","Compagnon avec 1 point de vie.[pro] Durant la phase de redressement de n'importe quel Mathusalem, ce vampire peut brûler 1 point de sang pour se redresser.[PRO] Comme ci-dessus, mais ce compagnon a 2 points de vie.","/img/cards/fr/100932.jpg"
"100934","fr","Forme monstrueuse","Seulement utilisable avant l'étape de manœuvre.[vic] Ce vampire reçoit +1 en force ce combat.[VIC] Comme ci-dessus et ce vampire peut prévenir 1 point de dégâts durant chaque round.","/img/cards/fr/100934.jpg"
"102227","fr","Appétit de Marduk","Seulement utilisable avant l'étape de manœuvre.[tha] Ce round-ci, ce vampire peut frapper à toute portée : voler 1 point de sang ou de vie (convertie en sang).[THA] Comme ci-dessus, mais pour 2 points de sang ou de vie (convertie en sang).","/img/cards/fr/102227.jpg"
"100945","fr","Le Coyote affamé","Lieu unique.Les vampires du Sabbat que vous contrôlez reçoivent +1 en chasse.","/img/cards/fr/100945.jpg"
"102228","fr","Marque du chasseur","[cel][tha] (D) Entrer en combat contre un serviteur. Ce vampire qui agit reçoit 1 poursuite optionnelle durant ce combat.[CEL][THA] Comme ci-dessus et le serviteur opposé ne peut pas frapper : fin de combat durant le premier round de ce combat.","/img/cards/fr/102228.jpg"
"100959","fr","Prise immortelle","Prise. Seulement utilisable au contact avant que les frappes ne soient choisies. Un vampire ne peut en jouer qu'un seul exemplaire par round.[pot] Les frappes qui ne sont pas des frappes à mains nues ne peuvent pas être utilisées ce round-ci (par aucun des combattants).[POT] Comme ci-dessus, avec 1 poursuite optionnelle. Si un autre round de combat a lieu, ce round-là est au contact (sautez l'étape de manœuvre pour ce round-là).","/img/cards/fr/100959.jpg"
"100973","fr","Indomptabilité","[for] Prévenir 1 point de dégâts.[FOR] Poursuivre, ou prévenir 1 point de dégâts avec 1 poursuite optionnelle.",""
"100984","fr","Autoroute de l'information","Lieu unique.+2 transferts.","/img/cards/fr/100984.jpg"
"100986","fr","Essence intérieure","Seulement utilisable avant l'étape de manœuvre. Un vampire ne peut en jouer qu'un seul exemplaire par combat.[vic] Une fois durant ce combat, ce vampire peut réduire le coût d'une carte de combat qu'il joue de 1 point de sang.[VIC] Comme ci-dessus et ce vampire gagne 1 point de sang.","/img/cards/fr/100986.jpg"
"100994","fr","Transformation instantanée","[cel][pro] +1 en discrétion.[CEL][PRO] Seulement utilisable après résolution d'une action réussie. Redressez ce vampire. Un vampire ne peut en jouer qu'un seul exemplaire au niveau supérieur par tour.","/img/cards/fr/100994.jpg"
"100995","fr","Réaction instinctive","Seulement utilisable si un serviteur contrôlé par votre prédateur agit.[ani] +1 en interception.[ANI] Comme ci-dessus, avec 1 manœuvre optionnelle durant le combat résultant si ce vampire bloque.","/img/cards/fr/100995.jpg"
"100999","fr","Intimidation","[pre] (D) Mordre à +1 en morsure.[PRE] (D) Mordre à +2 en morsure.","/img/cards/fr/100999.jpg"
"101014","fr","Arc d'ivoire","Arme unique.Frapper à toute portée : 1 point de dégâts aggravés.","/img/cards/fr/101014.jpg"
"101015","fr","J. S. Simmons, Esq.","Mortel unique avec 1 point de vie.Son employeur reçoit +1 en morsure.",""
"101019","fr","Jake Washington","Unique.Mettez cette carte en jeu ; elle devient un allié mortel unique avec 1 point de vie, 0 en force et 0 en morsure et ne compte pas comme une carte de maître tant qu'elle est en jeu. Durant votre phase de redressement, vous pouvez brûler Jake pour ajouter jusqu'à 4 points de sang à un vampire disponible qui n'a pas de sang.","/img/cards/fr/101019.jpg"
"101040","fr","Gilet de Kevlar","Une fois par combat, son possesseur peut prévenir 2 points de dégâts des frappes d'arme à feu ou 1 point de dégâts de n'importe quelle autre source. Un serviteur ne peut en avoir qu'un seul exemplaire.","/img/cards/fr/101040.jpg"
"101048","fr","Tours de Khobar, al-Khubar","Lieu unique.Vous pouvez l'incliner durant votre phase de redressement pour retirer un serviteur disponible que vous contrôlez de la partie et gagner X points de réserve, où X est sa capacité ou son coût.","/img/cards/fr/101048.jpg"
"101055","fr","Esprits analogues","[dem] (D) Mordre n'importe quel Mathusalem. Gagnez 1 point de réserve si la morsure est réussie (pour 1 ou plus).[DEM] Comme ci-dessus, avec +1 en morsure.",""
"101056","fr","Conflit sur le bétail","Allouez 4 points entre deux Mathusalems ou plus. Si le référendum passe, chaque Mathusalem brûle 1 point de réserve pour chaque point alloué.","/img/cards/fr/101056.jpg"
"101067","fr","Radio d'informations KRCG","Lieu unique.Vous pouvez l'incliner pour donner +1 en interception à un serviteur que vous contrôlez. Vous pouvez l'incliner et brûler 1 point de réserve pour donner +1 en interception à un serviteur contrôlé par un autre Mathusalem.","/img/cards/fr/101067.jpg"
"101070","fr","Le labyrinthe","Lieu unique.Vous pouvez l'incliner pour donner +1 en discrétion à un Nosferatu que vous contrôlez.","/img/cards/fr/101070.jpg"
"101073","fr","Ordinateur portable","Électronique.Son possesseur reçoit +1 en morsure. Un serviteur ne peut en avoir qu'un seul exemplaire.",""
"101089","fr","Manipulations légales","[pre] (D) Mordre à +2 en morsure.[PRE] Comme ci-dessus et gagnez 1 point de réserve si la morsure est réussie (pour 1 ou plus).",""
"101091","fr","Vampire légendaire","Unique.Mettez cette carte sur un vampire de capacité 7 ou plus qui est entré dans votre région disponible durant votre dernière phase d'influence. Ce vampire reçoit +2 en morsure et +2 voix. N'importe quel vampire peut appeler un référendum pour brûler cette carte en action politique à +1 en discrétion.","/img/cards/fr/101091.jpg"
"101102","fr","Bibliothèque, terrain de chasse","Lieu unique. Terrain de chasse.Durant votre phase de redressement, un vampire disponible que vous contrôlez peut gagner 1 point de sang. Un vampire ne peut gagner de points de sang que d'un seul terrain de chasse à chaque tour.","/img/cards/fr/101102.jpg"
"101103","fr","Faveur à vie","Hors-tour. Faveur.Donnez des points de réserve à un Mathusalem qui n'a plus de points de réserve pour le garder en jeu et mettre cette carte en jeu. Durant chacune de ses phases de redressement, vous pouvez voler 1 point de réserve de ce Mathusalem. Vous gagnez tout point de victoire que ce Mathusalem devrait gagner à sa place, jusqu'à ce que vous soyez éliminé ou jusqu'à ce que vous ayez gagné 1 point de victoire grâce à cette carte. Brûlez cette carte après que vous avez gagné 1 point de victoire grâce à cette carte.","/img/cards/fr/101103.jpg"
"101104","fr","Vivre en ville","Triviale.Ajoutez 1 point de sang à un vampire disponible.","/img/cards/fr/101104.jpg"
"102229","fr","Bagarre rangée","Requiert un Anarch.[cel] (D) Voler 1 point de réserve d'un autre Mathusalem.[pot] (D) Entrer en combat contre un serviteur.[pre] (D) Mordre à +1 en morsure.","/img/cards/fr/102229.jpg"
"101114","fr","Manoir vivant","Tant qu'elle est en jeu, cette carte d'équipement représente un lieu et ne compte pas comme équipement.Ce vampire reçoit +1 en morsure. Il peut brûler cette carte avant l'étape de manœuvre pour arrêter le combat. Un vampire ne peut en avoir qu'un seul exemplaire.","/img/cards/fr/101114.jpg"
"101125","fr","Perdu dans la foule","[obf] +1 en discrétion. Perdu dans la foule et les cartes nommées /Volatilisé/ ne peuvent être joués durant la même action.[OBF] Comme ci-dessus, mais pour +2 en discrétion.","/img/cards/fr/101125.jpg"
"101143","fr","Magie du forgeron","Action à +1 en discrétion.[tha] Cherchez une carte d'équipement dans votre bibliothèque et équipez-en ce vampire (les prérequis et coûts s'appliquent normalement ; mélanger ensuite).[THA] Comme ci-dessus, mais ceci est une action à +3 en discrétion.","/img/cards/fr/101143.jpg"
"101144","fr","Majesté","[pre] Frapper : fin de combat.[PRE] Comme ci-dessus et redresser ce vampire avant la fin du combat.","/img/cards/fr/101144.jpg"
"101171","fr","Place du marché","Lieu unique.Vous pouvez l'incliner pour donner +1 en interception à un Assamite que vous contrôlez.","/img/cards/fr/101171.jpg"
"101216","fr","Arnaques mentales","[dem] +1 en discrétion.[DEM] Comme ci-dessus, avec 1 manœuvre ou poursuite optionnelle durant le combat résultant si ce vampire est bloqué.",""
"101223","fr","Traversée du miroir","À ne pas remplacer jusqu'à votre phase de défausse.[tha] +1 en discrétion.[THA] Comme ci-dessus et si cette action est bloquée, inclinez le serviteur qui bloque et terminez l'action avant la résolution du blocage.","/img/cards/fr/101223.jpg"
"101225","fr","Distraction","Inclinez n'importe quel serviteur.","/img/cards/fr/101225.jpg"
"101235","fr","Cocktail Molotov","Frapper à toute portée : mettre cette carte sur ce serviteur ; elle devient un équipement arme qui peut frapper à toute portée : 2 points de dégâts aggravés, non utilisable le round où elle est jouée. Brûlez-la après usage ou à la fin du combat.","/img/cards/fr/101235.jpg"
"101238","fr","Monastère des ombres","Lieu unique.+1 en taille de main. Vous pouvez l'incliner pour donner +1 en discrétion à un vampire de capacité 8 ou plus.","/img/cards/fr/101238.jpg"
"101239","fr","Semer la pagaille","Requiert un Anarch. Seulement utilisable durant une action de morsure.+X en morsure (limité). X doit être 1, 2 ou 3.","/img/cards/fr/101239.jpg"
"101249","fr","M. Winthrop","Mortel unique avec 1 point de vie.Son employeur reçoit +1 en interception.","/img/cards/fr/101249.jpg"
"101254","fr","Nuée de corbeaux","Animal avec 1 point de vie.[ani] Ce compagnon inflige 1 point de dégâts à toute portée au serviteur opposé durant chaque round de combat durant la résolution des frappes normales.[ANI] Comme ci-dessus, mais ce compagnon a 2 points de vie.","/img/cards/fr/101254.jpg"
"101256","fr","Murmure de la fausse volonté","[dom] [ACTIONMODIFIER] Seulement utilisable durant une action de morsure. +1 en morsure (limité).[DOM] [REACTION] Seulement utilisable si un vampire plus jeune est en train de vous mordre, après avoir renoncé à bloquer. Inclinez ce vampire qui réagit. Redirigez la morsure vers un autre Mathusalem autre que le contrôleur du vampire qui agit (ce Mathusalem peut tenter de bloquer).","/img/cards/fr/101256.jpg"
"101261","fr","Mylan Horseed","Changelin unique avec 1 point de vie. 0 en force, 1 en morsure.Une fois par combat, Mylan peut frapper : esquiver. Il peut redresser un vampire disponible de capacité 8 ou plus qui n'est pas de la Camarilla en action à +1 en discrétion. Mylan ne peut pas bloquer les vampires.","/img/cards/fr/101261.jpg"
"101271","fr","Indiscrétions des nouveaux-nés","Choisissez un Mathusalem ou plus. Si le référendum passe, chaque Mathusalem choisi brûle 1 point de réserve, plus 3 points de réserve supplémentaires s'il contrôle un vampire disponible de capacité 4 ou moins.","/img/cards/fr/101271.jpg"
"101272","fr","Nephandus","Mage avec 2 points de vie. 0 en force, 1 en morsure.Le Nephandus peut frapper à toute portée : 1 point de dégâts. Le Nephandus reçoit 1 poursuite optionnelle durant chaque combat. Le Nephandus peut brûler un vampire en torpeur pour gagner 1 point de vie en action (D). Chaque frappe ou effet de dégâts fait par le serviteur opposé en combat au Nephandus lui inflige 1 point de dégâts de moins.","/img/cards/fr/101272.jpg"
"101292","fr","Sans laisser de traces","[obf] Seulement utilisable à distance. Frapper : fin de combat.[OBF] Frapper : fin de combat.",""
"101309","fr","Obéissance","Seulement utilisable si ce vampire est sur le point d'entrer en combat contre un vampire plus jeune qui agit.[dom] Redressez le vampire qui agit et terminez l'action. (N'inclinez pas ce vampire s'il est en train de bloquer.) Le vampire qui agit ne peut pas effectuer la même action ce tour-ci.[DOM] Comme ci-dessus, mais ne redressez pas le vampire qui agit.","/img/cards/fr/101309.jpg"
"101321","fr","Sur le qui-vive","Seulement utilisable par un serviteur incliné. Un serviteur ne peut en jouer qu'un seul exemplaire entre chacune de ses phases de redressement.Ce serviteur se réveille (il n'a pas besoin d'être redressé pour jouer des cartes de réaction et tenter de bloquer jusqu'à la fin de l'action). Si ce serviteur est un allié, il ne se redresse pas normalement durant sa prochaine phase de redressement.","/img/cards/fr/101321.jpg"
"101326","fr","Fumerie d'opium","Lieu unique.Vous pouvez l'incliner pour donner +1 en discrétion à un Disciple de Seth que vous contrôlez.","/img/cards/fr/101326.jpg"
"102230","fr","Résistance organisée","Requiert un baron. Utilisable par un baron incliné.Un Anarch que vous contrôlez reçoit +1 en interception. Utilisable également pour redresser un Anarch incliné que vous contrôlez ; cet Anarch tente de bloquer avec +1 en interception, même si de l'interception n'est pas encore nécessaire.","/img/cards/fr/102230.jpg"
"101334","fr","Oubliettes","[obt] Frapper : fin de combat.[OBT] Comme ci-dessus et le serviteur opposé brûle 1 point de sang ou de vie après la fin du combat (même à distance).","/img/cards/fr/101334.jpg"
"101346","fr","Palla Grande","Unique.Mettez cette carte en jeu avec 3 compteurs. Les Toréadors antitribu reçoivent +1 en morsure. Durant votre phase de défausse, brûlez 1 compteur de cette carte. Brûlez cette carte si elle n'a plus de compteurs.","/img/cards/fr/101346.jpg"
"101350","fr","Papillon","Lieu unique. Terrain de chasse. Requiert un vampire disponible avec le titre d'une ville.Durant votre phase de redressement, un vampire titré disponible que vous contrôlez peut gagner 2 points de sang. Un vampire ne peut gagner de points de sang que d'un seul terrain de chasse à chaque tour.","/img/cards/fr/101350.jpg"
"101353","fr","Changement de parité","Requiert un prince ou justicar.Choisissez un Mathusalem qui a plus de points de réserve que vous et allouez 3 points de sa réserve entre 1 et plus parmi les autres Mathusalems (vous compris). Si le référendum passe, le Mathusalem choisi perd ces points de réserve et ceux-ci sont alloués comme choisi.","/img/cards/fr/101353.jpg"
"102231","fr","Fin de soirée difficile","Requiert un Anarch.[obf] Réduisez de 2 une morsure contre vous.[pre] Seulement utilisable durant l'étape de vote d'une action politique. Ce vampire reçoit +2 voix.[pro] +1 en interception.","/img/cards/fr/102231.jpg"
"101384","fr","Subversion de la Pentex(TM)","Unique.Mettez cette carte sur un serviteur disponible. Ce serviteur ne peut pas bloquer. N'importe quel autre serviteur peut brûler cette carte en action (D).","/img/cards/fr/101384.jpg"
"101387","fr","Parangon de perfection","[pre] Seulement utilisable durant l'étape de vote d'une action politique. Ce vampire reçoit +3 voix.[PRE] Les alliés et les vampires plus jeunes reçoivent -1 en interception.","/img/cards/fr/101387.jpg"
"101388","fr","Perfectionniste","Archétype.Mettez cette carte sur un vampire que vous contrôlez. Une fois par tour, ce vampire peut gagner 1 point de sang après avoir effectué une action réussie durant laquelle aucune carte de réaction n'a été jouée. Un vampire ne peut avoir qu'un seul archétype.","/img/cards/fr/101388.jpg"
"101390","fr","Vacances permanentes","Choisissez un allié disponible. Si le référendum passe, l'allié choisi est retiré de la partie.","/img/cards/fr/101390.jpg"
"102232","fr","Carte de membre platinum","Requiert un Anarch. Plus d'une Discipline peut être utilisée pour jouer cette carte. (D) Mordre.[obf] Ceci est une action à +1 en discrétion.[pre] La morsure est à +1 en morsure.[pro] Mettre 1 compteur corruption sur un serviteur contrôlé par le Mathusalem ciblé si la morsure est réussie (pour 1 ou plus).","/img/cards/fr/102232.jpg"
"101415","fr","Sphère politique, terrain de chasse","Lieu unique. Terrain de chasse.Durant votre phase de redressement, un vampire disponible que vous contrôlez peut gagner 1 point de sang. Un vampire ne peut gagner de points de sang que d'un seul terrain de chasse à chaque tour.","/img/cards/fr/101415.jpg"
"101417","fr","Mainmise politique","Pas plus d'un seul exemplaire ne peut être joué ou appelé par partie.Si le référendum passe, chaque Mathusalem gagne 3 points de réserve pour chaque vampire sous son contrôle de capacité 8 ou plus.","/img/cards/fr/101417.jpg"
"101430","fr","Structure de pouvoir","Unique.Mettez cette carte en jeu. Vous pouvez l'incliner durant l'étape de vote d'une action politique pour donner +1 voix à chaque Lasombra que vous contrôlez.","/img/cards/fr/101430.jpg"
"101437","fr","Siège du pouvoir : Madrid","Lieu unique.Si cette carte a 3 compteurs ou moins durant votre phase de redressement, vous pouvez lui ajouter 1 compteur. Vous pouvez l'incliner durant l'étape de vote de n'importe quel référendum pour donner +1 voix pour chaque compteur sur cette carte à un vampire du Sabbat titré. N'importe quel vampire contrôlé par un autre Mathusalem peut brûler tous les compteurs de cette carte en action (D).","/img/cards/fr/101437.jpg"
"101439","fr","Siège du pouvoir : Montréal","Lieu unique.Durant votre phase d'influence, vous pouvez ajouter 1 point de sang à un vampire dans votre région incontrôlée. N'importe quel vampire peut voler ce lieu en action (D).",""
"101475","fr","Précognition","[aus] +1 en interception.[AUS] Comme ci-dessus et ce vampire peut prévenir 1 point de dégâts durant le premier round du combat résultant s'il bloque.","/img/cards/fr/101475.jpg"
"101483","fr","Force surnaturelle","Action à +2 en discrétion.[pot] Mettez cette carte sur ce vampire. Ce vampire reçoit +1 en force. Il ne peut pas jouer /Panneau arraché/. Un vampire ne peut en avoir qu'un seul exemplaire.[POT] Comme ci-dessus, mais ce vampire reçoit +2 en force.","/img/cards/fr/101483.jpg"
"101487","fr","Contrat prioritaire","Contrat unique. Triviale.Choisissez un Assamite disponible que vous contrôlez et mettez cette carte sur un serviteur contrôlé par votre proie. L'Assamite choisi peut entrer en combat contre le serviteur attaché en action (D) à +1 en discrétion. Si le serviteur attaché est sur le point de quitter la région disponible, vous pouvez brûler cette carte pour gagner 3 points de réserve.","/img/cards/fr/101487.jpg"
"102214","fr","District protégé","Requiert un primogène. Seulement utilisable durant une action de morsure contre vous ou durant l'étape de vote d'une action politique.Réduisez la valeur de morsure de 3 ou ce vampire gagne +3 voix contre le référendum.","/img/cards/fr/102214.jpg"
"101501","fr","Racket de protection","Requiert un Anarch.+1 en interception, avec +1 en interception supplémentaire si le vampire qui agit est titré.","/img/cards/fr/101501.jpg"
"101523","fr","Course-poursuite","[cel] Manœuvrer.[CEL] Frappe additionnelle (limité).","/img/cards/fr/101523.jpg"
"101532","fr","Rapidité","Un vampire ne peut en jouer qu'un seul exemplaire par round.[cel] Frappe additionnelle (limité).[CEL] Frappe additionnelle qui ne compte pas dans la limite.","/img/cards/fr/101532.jpg"
"101536","fr","Le râtelier","Lieu unique.Lorsque cette carte est jouée ou quand son contrôleur change, son contrôleur choisit un vampire disponible sous son contrôle. Durant la phase de redressement du contrôleur de cette carte, le vampire choisi peut gagner 2 points de sang. Un vampire contrôlé par un autre Mathusalem peut voler ce lieu en action (D).","/img/cards/fr/101536.jpg"
"101542","fr","Changement rapide","[pro] [ACTIONMODIFIER] +1 en discrétion.[PRO] [COMBAT] Frapper : fin de combat.","/img/cards/fr/101542.jpg"
"101550","fr","Corbeau espion","Animal avec 1 point de vie.[ani] Son employeur reçoit +1 en interception.[ANI] Comme ci-dessus, mais le Corbeau espion a 2 points de vie.","/img/cards/fr/101550.jpg"
"101559","fr","Lire les vents","À ne remplacer qu'après cette action.[ani][aus] +1 en interception. Ce vampire ne s'incline pas pour ce blocage.[ANI][AUS] Seulement utilisable par un vampire incliné. Ce vampire se redresse et tente de bloquer avec +1 en interception, même si de l'interception n'est pas encore nécessaire.","/img/cards/fr/101559.jpg"
"101564","fr","Rebelle","Archétype. Triviale.Mettez cette carte sur un vampire que vous contrôlez. Une fois par tour, s'il bloque un vampire titré ou une action politique, ce vampire gagne 1 point de sang avant la résolution du blocage. Un vampire ne peut avoir qu'un seul archétype.","/img/cards/fr/101564.jpg"
"101588","fr","Rego motum","Un vampire ne peut en jouer qu'un seul exemplaire par round.[tha] Prévenir 2 points de dégâts de la frappe du serviteur opposé.[THA] Prévenir 4 points de dégâts de la frappe du serviteur opposé.","/img/cards/fr/101588.jpg"
"101591","fr","Rênes du pouvoir","Pas plus d'un seul exemplaire ne peut être joué ou appelé par partie.Si le référendum passe, chaque Mathusalem peut choisir un vampire disponible sous son contrôle. Chaque Mathusalem gagne 6 points de réserve, puis brûle autant de points de réserve que la capacité du vampire choisi par son prédateur.","/img/cards/fr/101591.jpg"
"101610","fr","Défier la gravité","[cel] [COMBAT] Poursuivre, ou manœuvrer avec 1 poursuite optionnelle.[CEL] [ACTIONMODIFIER] +1 en discrétion.","/img/cards/fr/101610.jpg"
"102233","fr","Révélation du serpent","Seulement utilisable durant une action de morsure.[pre][pro] +1 en morsure (limité), ou +1 en discrétion et +1 en morsure (limité).[PRE][PRO] Comme ci-dessus et si la morsure est réussie, ce vampire peut brûler 2 de vos compteurs corruption d'un serviteur contrôlé par le Mathusalem ciblé pour se redresser.","/img/cards/fr/102233.jpg"
